признак,падение качества,std
EState_VSA8,0.00192612023884714,0.0010557380864240477
SlogP_VSA4,0.0019064509147142805,0.0009132341058096692
SMR_VSA5,0.0018861624780099062,0.000961095431327603
EState_VSA9,0.0018374613147472546,0.0006430898722969597
TPSA,0.0018023613256273746,0.0006454360407289748
NumValenceElectrons,0.0017626682421841844,0.0006902559032813023
EState_VSA10,0.001761528019555536,0.0007336549506852904
SlogP_VSA8,0.0017350017114703548,0.0004970839978767718
PEOE_VSA8,0.001712168662054897,0.0005445488649111008
Chi3n,0.0016810210082093408,0.0007648784901962078
SlogP_VSA10,0.0016750044567594852,0.0005220147985800182
Chi0n,0.0016303325143152136,0.000977851291145147
PEOE_VSA4,0.0015893911693192625,0.0007136432763571843
fr_halogen,0.0015858892034773114,0.00064698189523521
SlogP_VSA12,0.0015697956619114828,0.0009739493959216307
VSA_EState10,0.001542931728070046,0.0011361453067066723
Chi2n,0.001507951044610753,0.0009891617123332088
fr_Ndealkylation2,0.0014891950442908614,0.0005052288287202099
NumAromaticHeterocycles,0.0014585634719324614,0.0017463599767125748
MaxPartialCharge,0.00143509562766167,0.0007448089262856167
PEOE_VSA3,0.0014208184178349792,0.0007981435283619989
fr_ArN,0.0013412104210810266,0.0005251982691858913
VSA_EState7,0.0013240578536116016,0.0005204897384413789
MinEStateIndex,0.0012903633710226042,0.0005404741188286154
NumHeteroatoms,0.0012784453611514451,0.0006838601913780601
EState_VSA7,0.001164773356611165,0.0006265855727639005
EState_VSA6,0.001101990072414627,0.0011207368961665227
fr_amide,0.0011006412861257753,0.0005910658261007652
fr_C_S,0.001052453436081166,0.00016811543663937108
MinAbsEStateIndex,0.0009865461568590583,0.0007778979766289628
Chi3v,0.0009414539562682539,0.0006783261613148768
NOCount,0.0008669195528492879,0.0006918539365105633
AvgIpc,0.0008582437648783359,0.0009287427212451343
fr_thiazole,0.0008121316942453355,0.00030620593447686095
VSA_EState5,0.0007840570221809007,0.00044443064779959093
Ipc,0.0007672300143529154,0.0004874394529665966
MaxAbsEStateIndex,0.000721264412539252,0.00025057835205424686
PEOE_VSA12,0.0006763374627546254,0.0007350753112070341
EState_VSA1,0.0006197415100634013,0.00031778586862225047
PEOE_VSA11,0.0006052443234581678,0.0004318727649272259
fr_Al_COO,0.0006030052723788593,0.0005047120496933002
EState_VSA5,0.0005159060955318984,0.0005250343368999725
VSA_EState9,0.0005105560865156789,0.00019101760537822555
fr_Ar_NH,0.00044615086679164473,0.0005417448228933597
PEOE_VSA5,0.0004308495415561858,0.00048363812020119323
fr_COO,0.00038658901507543364,0.0002426780846676976
PEOE_VSA14,0.00033588350166387226,0.00047242593764682103
fr_piperdine,0.0003330218958147724,0.00031591163433108835
fr_pyridine,0.0003313506240006231,0.0002327024423738226
fr_aryl_methyl,0.0003311143299176422,0.0005477957325597799
fr_priamide,0.00028215871194930964,2.961657721297689e-05
fr_alkyl_halide,0.00019412976229096768,0.0005791585960199055
fr_nitro,0.0001910121348138727,0.00037532255825037495
fr_unbrch_alkane,0.00017730257510718828,0.00011031725103016181
fr_urea,0.00015718667346022175,0.00018887859870871823
fr_morpholine,0.000148110095751261,4.9774648670230304e-05
fr_sulfone,0.00013667837823171103,8.352493202863652e-06
fr_Ar_N,5.692198822979111e-05,0.0008861179537849056
VSA_EState1,4.9665569063481185e-05,0.00046790471897080064
fr_amidine,1.3280914601815352e-05,1.4942099531352822e-05
SMR_VSA2,7.0817517078408665e-06,3.8418130978480764e-05
fr_nitrile,3.010654199830931e-07,7.243895839390646e-07
fr_alkyl_carbamate,0.0,0.0
fr_nitro_arom,-3.035735946926854e-07,1.5894539852556698e-05
fr_nitro_arom_nonortho,-1.5494308347852037e-05,8.040890158803023e-06
fr_lactone,-3.889410371336888e-05,0.00019627097993026117
fr_ester,-6.813440555485106e-05,0.0007150810029170942
fr_azo,-7.544785858767944e-05,3.406255123003873e-05
EState_VSA11,-9.021635494349534e-05,0.00023087835043538547
fr_thiophene,-0.00022562319642388529,0.00028225016323930944
fr_sulfonamd,-0.0002464281906783411,8.686959946242169e-05
fr_Ndealkylation1,-0.00028891128118312126,0.00049125135205649
fr_furan,-0.00047737946658786556,0.0007472836372273225
fr_para_hydroxylation,-0.0006436576386890935,0.0005507613313936185
fr_imidazole,-0.0010049365403049654,0.00016020411958470103
